
Output from Plumeria 2, fortran version, run date 2022.02.09  16:43

Input values:
      Using multilayered atmosphere from file metfile.txt                                                                     
                           Vent diameter (m):   349.0
                          Vent elevation (m):   144.0
                      Initial velocity (m/s):   219.8
                       Magma temperature (C):    900.
                         Weight fraction gas:   0.030
                         Weight fraction air:   0.001
               Magma specific heat, (J/kg K):  1000.0
                      Magma density, (kg/m3):  2500.0
                     Mixture density (kg/m3):   5.948
                   Mass fraction water added:   0.000
                           Mass flux, (kg/s):  0.125E+09
                 Mass flux of solids, (kg/s):  0.121E+09
                   Mixture sound speed (m/s):   144.0
**********************************************************************************************************************************************************************************************
   i        s        z        x        y       m_m       m_a       m_w       m_l       m_i      v       u          r   T_mix   T_air   rho_mix   rho_air    Time     p_air     water       ice
       meters   meters   meters   meters                                                      m/s     m/s          m  Kelvin  Kelvin     kg/m3     kg/m3 seconds        Pa      g/m3      g/m3
2873  21352.3  21321.4  -1034.7    341.7 0.520E-01 0.944E+00 0.359E-02 0.000E+00 0.359E-02   14.69    99.55    9326.8   185.7   210.9     0.086     0.071   170.8    4312.6 0.000E+00 0.308E+00
2874  21359.9  21329.0  -1035.0    341.7 0.520E-01 0.944E+00 0.359E-02 0.000E+00 0.359E-02   14.71    99.40    9339.3   185.6   210.9     0.086     0.071   170.9    4307.3 0.000E+00 0.307E+00
2875  21367.5  21336.7  -1035.4    341.8 0.520E-01 0.944E+00 0.359E-02 0.000E+00 0.359E-02   14.73    99.25    9351.8   185.6   211.0     0.086     0.071   170.9    4302.0 0.000E+00 0.307E+00
2876  21375.2  21344.3  -1035.8    341.9 0.519E-01 0.944E+00 0.359E-02 0.000E+00 0.359E-02   14.75    99.10    9364.4   185.5   211.0     0.085     0.071   171.0    4296.7 0.000E+00 0.307E+00
2877  21382.8  21351.9  -1036.1    341.9 0.519E-01 0.944E+00 0.359E-02 0.000E+00 0.359E-02   14.77    98.95    9377.0   185.5   211.1     0.085     0.071   171.1    4291.4 0.000E+00 0.306E+00
2878  21390.4  21359.5  -1036.5    342.0 0.519E-01 0.944E+00 0.359E-02 0.000E+00 0.359E-02   14.79    98.80    9389.7   185.4   211.1     0.085     0.071   171.2    4286.1 0.000E+00 0.306E+00
2879  21398.1  21367.2  -1036.8    342.1 0.519E-01 0.945E+00 0.359E-02 0.000E+00 0.358E-02   14.81    98.65    9402.5   185.3   211.2     0.085     0.071   171.3    4280.8 0.000E+00 0.305E+00
2880  21405.7  21374.8  -1037.2    342.2 0.519E-01 0.945E+00 0.359E-02 0.000E+00 0.358E-02   14.83    98.50    9415.3   185.3   211.2     0.085     0.071   171.3    4275.5 0.000E+00 0.305E+00
2881  21413.4  21382.4  -1037.5    342.2 0.519E-01 0.945E+00 0.358E-02 0.000E+00 0.358E-02   14.85    98.34    9428.2   185.2   211.3     0.085     0.070   171.4    4270.2 0.000E+00 0.305E+00
2882  21421.0  21390.1  -1037.9    342.3 0.519E-01 0.945E+00 0.358E-02 0.000E+00 0.358E-02   14.87    98.19    9441.1   185.2   211.3     0.085     0.070   171.5    4264.9 0.000E+00 0.304E+00
2883  21428.7  21397.7  -1038.2    342.4 0.519E-01 0.945E+00 0.358E-02 0.000E+00 0.358E-02   14.89    98.04    9454.1   185.1   211.4     0.085     0.070   171.6    4259.7 0.000E+00 0.304E+00
